page,url,creation_date,author,title,keywords,verdict
118,https://www.reuters.com/article/factcheck-ukraine-videodiary/fact-check-video-of-man-walking-around-central-kyiv-is-not-proof-the-war-in-ukraine-is-fake-idUSL2N2VR1V6,2022-03-24 16:27:33,Reuters Fact Check,Fact Check-Video of man walking around central Kyiv is not proof the war in Ukraine is fake,"FACTCHECK,UKRAINE/VIDEODIARY,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",FALSE
118,https://www.reuters.com/article/factcheck-levinethomas-competitions/fact-check-memes-claiming-transgender-women-rachel-levine-and-lia-thomas-are-dominating-womens-competitions-are-missing-context-idUSL2N2VR1LQ,2022-03-24 14:59:38,Reuters Fact Check,Fact Check-Memes claiming transgender women Rachel Levine and Lia Thomas are dominating women’s competitions are missing context,"FACTCHECK,LEVINETHOMAS/COMPETITIONS",Missing context
119,https://www.reuters.com/article/factcheck-cnn-serbiahotelfalse/fact-check-an-image-of-a-serbian-hotel-wrongly-captioned-as-being-in-ukraine-was-not-tweeted-by-cnn-idUSL2N2VR1HI,2022-03-24 14:25:14,Reuters Fact Check,Fact Check-An image of a Serbian hotel wrongly captioned as being in Ukraine was not tweeted by CNN,"FACTCHECK,CNN/SERBIAHOTELFALSE",FALSE
119,https://www.reuters.com/article/factcheck-britain-ukraine/fact-check-photo-used-in-good-morning-britain-segment-that-discussed-reports-of-british-soldiers-dying-in-ukraine-taken-out-of-context-online-idUSL2N2VR0VF,2022-03-24 11:31:51,Reuters Fact Check,Fact Check-Photo used in Good Morning Britain segment that discussed reports of British soldiers dying in Ukraine taken out of context online,"FACTCHECK,BRITAIN/UKRAINE,Central / Eastern Europe,Emerging Market Countries,Europe,United Kingdom,Ukraine,Western Europe",Missing context
119,https://www.reuters.com/article/factcheck-germany-ukraine/fact-check-false-claims-that-ukrainians-killed-a-teenage-boy-in-germany-idUSL2N2VR0UR,2022-03-24 11:27:07,Reuters Fact Check,Fact Check-False claims that Ukrainians killed a teenage boy in Germany,"FACTCHECK,GERMANY/UKRAINE,Central / Eastern Europe,Germany,Emerging Market Countries,Europe,Euro Zone,Ukraine,Western Europe",FALSE
119,https://www.reuters.com/article/factcheck-animation-notboeingcrash/fact-check-animation-frame-miscaptioned-as-if-showing-chinese-boeing-jet-crash-idUSL2N2VQ2PD,2022-03-23 20:36:29,Reuters Fact Check,Fact Check-Animation frame miscaptioned as if showing Chinese Boeing jet crash,"FACTCHECK,ANIMATION/NOTBOEINGCRASH",Miscaptioned
119,https://www.reuters.com/article/factcheck-simpsons-ukraine/fact-check-widely-shared-simpsons-collage-amid-ukraine-invasion-contains-manipulated-or-out-of-context-images-idUSL2N2VQ2OV,2022-03-23 20:25:47,Reuters Fact Check,Fact Check-Widely shared Simpsons collage amid Ukraine invasion contains manipulated or out of context images,"FACTCHECK,SIMPSONS/UKRAINE",Altered
119,https://www.reuters.com/article/factcheck-pfizer-dna/fact-check-swedish-study-did-not-find-that-pfizer-covid-19-vaccine-permanently-alters-human-dna-idUSL2N2VQ2OU,2022-03-23 20:24:55,Reuters Fact Check,Fact Check-Swedish study did not find that Pfizer COVID-19 vaccine permanently alters human DNA,"FACTCHECK,PFIZER/DNA",Missing context
119,https://www.reuters.com/article/factcheck-nazanin-image/fact-check-photo-of-smiling-nazanin-zaghari-ratcliffe-with-frowning-husband-and-daughter-is-digitally-altered-idUSL2N2VQ264,2022-03-23 18:36:17,Reuters Fact Check,Fact Check-Photo of smiling Nazanin Zaghari-Ratcliffe with frowning husband and daughter is digitally altered,"FACTCHECK,NAZANIN/IMAGE",Altered
119,https://www.reuters.com/article/factcheck-sport-swimming/update-1-fact-check-no-evidence-swimmer-reka-gyorgy-tweeted-that-trans-athlete-lia-thomas-stole-her-ncaa-finals-spot-idUSL2N2VQ0Y1,2022-03-23 12:45:42,Reuters Fact Check,UPDATE 1-Fact Check-No evidence swimmer Reka Gyorgy tweeted that trans athlete Lia Thomas stole her NCAA finals spot,"FACTCHECK,SPORT/SWIMMING,Aquatic Sports,Sport,Swimming",No evidence
119,https://www.reuters.com/article/factcheck-sport-swimming/fact-check-no-evidence-swimmer-reka-gyorgy-tweeted-that-trans-athlete-lia-thomas-stole-her-ncaa-finals-spot-idUSL2N2VQ0PU,2022-03-23 11:06:22,Reuters Fact Check,Fact Check-No evidence swimmer Reka Gyorgy tweeted that trans athlete Lia Thomas stole her NCAA finals spot,"FACTCHECK,SPORT/SWIMMING,Aquatic Sports,Sport,Swimming",No evidence
120,https://www.reuters.com/article/factcheck-china-aviation/fact-check-passenger-video-of-plane-crash-is-a-flight-simulation-it-is-not-authentic-idUSL2N2VP1ZU,2022-03-22 17:47:43,Reuters Fact Check,Fact Check-Passenger video of plane crash is a flight simulation; it is not authentic ,"FACTCHECK,CHINA/AVIATION,Asia / Pacific,Asia,China (PRC),East Asia,Emerging Market Countries",Miscaptioned
120,https://www.reuters.com/article/factcheck-sport-swimming/fact-check-womens-swimming-contest-photo-shared-out-of-context-says-pictured-athlete-idUSL2N2VP1XH,2022-03-22 17:29:31,Reuters Fact Check,"Fact Check-Women’s swimming contest photo shared ‘out of context’, says pictured athlete","FACTCHECK,SPORT/SWIMMING,Aquatic Sports,Sport,Swimming",Missing context
120,https://www.reuters.com/article/factcheck-russia-arms/fact-check-russias-satan-2-long-range-missile-has-been-in-development-for-years-idUSL2N2VP1TF,2022-03-22 16:48:03,Reuters Fact Check,Fact Check-Russia’s ‘Satan 2’ long-range missile has been in development for years,"FACTCHECK,RUSSIA/ARMS,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia",Missing context
120,https://www.reuters.com/article/factcheck-australia-morrison/update-1-fact-check-viral-scott-morrison-image-shows-fabricated-abc-news-caption-idUSL2N2VP0O8,2022-03-22 10:43:36,Reuters Fact Check,UPDATE 1-Fact Check-Viral Scott Morrison image shows fabricated ABC News caption,"FACTCHECK,AUSTRALIA/MORRISON,Asia / Pacific,Australia,Australia / New Zealand",Manipulated
120,https://www.reuters.com/article/factcheck-australia-morrison/fact-check-viral-scott-morrison-image-shows-fabricated-abc-news-caption-idUSL2N2VO1QW,2022-03-21 17:23:18,Reuters Fact Check,Fact Check-Viral Scott Morrison image shows fabricated ABC News caption,"FACTCHECK,AUSTRALIA/MORRISON,Asia / Pacific,Australia,Australia / New Zealand",Manipulated
120,https://www.reuters.com/article/factcheck-kinzhal-video/fact-check-video-clip-on-social-media-does-not-show-russian-hypersonic-kinzhal-missile-launch-in-march-2022-idUSL2N2VO172,2022-03-21 14:25:55,Reuters Fact Check,Fact Check-Video clip on social media does not show Russian hypersonic Kinzhal missile launch in March 2022,"FACTCHECK,KINZHAL/VIDEO",Miscaptioned
120,https://www.reuters.com/article/factcheck-nato-libya-civilians/fact-check-social-media-posts-greatly-exaggerate-estimated-civilian-deaths-during-nato-operations-in-libya-idUSL2N2VO15W,2022-03-21 14:14:26,Reuters Fact Check,Fact Check-Social media posts greatly exaggerate estimated civilian deaths during NATO operations in Libya,"FACTCHECK,NATO/LIBYA,CIVILIANS,Africa,Libya,North Africa",FALSE
120,https://www.reuters.com/article/factcheck-ukraine-italy/fact-check-film-showing-altercation-on-italian-train-is-from-2018-idUSL2N2VO0UE,2022-03-21 12:46:17,Reuters Fact Check,Fact Check-Film showing altercation on Italian train is from 2018,"FACTCHECK,UKRAINE/ITALY,Central / Eastern Europe,Emerging Market Countries,Europe,Euro Zone,Italy,Ukraine,Western Europe",Miscaptioned
120,https://www.reuters.com/article/factcheck-encephalitis-vaccines/fact-check-japanese-encephalitis-virus-spread-by-mosquitoes-not-covid-19-vaccines-idUSL2N2VO0TI,2022-03-21 12:41:54,Reuters Fact Check,"Fact Check-Japanese encephalitis virus spread by mosquitoes, not COVID-19 vaccines","FACTCHECK,ENCEPHALITIS/VACCINES",FALSE
120,https://www.reuters.com/article/factcheck-mtg-clap/fact-check-marjorie-taylor-greene-did-clap-during-zelenskiys-address-to-u-s-congress-idUSL2N2VL1WL,2022-03-18 18:25:50,Reuters Fact Check,Fact Check-Marjorie Taylor Greene did clap during Zelenskiy’s address to U.S. Congress,"FACTCHECK,MTG/CLAP",Misleading
121,https://www.reuters.com/article/factcheck-disneyceo-satire/fact-check-false-reports-of-disney-ceo-arrest-stem-from-satirical-article-idUSL2N2VL1VR,2022-03-18 18:14:21,Reuters Fact Check,Fact Check-False reports of Disney CEO arrest stem from satirical article,"FACTCHECK,DISNEYCEO/SATIRE",FALSE
121,https://www.reuters.com/article/factcheck-polio-cdc-vaccines/fact-check-the-cdc-does-recommend-four-doses-for-the-childhood-polio-vaccine-idUSL2N2VL1R4,2022-03-18 17:15:21,Reuters Fact Check,Fact Check-The CDC does recommend four doses for the childhood polio vaccine,"FACTCHECK,POLIO/CDC,VACCINES",Misleading
121,https://www.reuters.com/article/factcheck-bbc-screenshotfalse/fact-check-screenshot-of-bbc-news-report-on-russia-is-fake-idUSL2N2VL1D4,2022-03-18 14:46:25,Reuters Fact Check,Fact Check-Screenshot of BBC News report on Russia is fake,"FACTCHECK,BBC/SCREENSHOTFALSE",Altered
121,https://www.reuters.com/article/factcheck-ukraine-firefighters/fact-check-photo-shows-firefighters-in-australia-not-ukraine-idUSL2N2VL189,2022-03-18 14:01:46,Reuters Fact Check,"Fact Check-Photo shows firefighters in Australia, not Ukraine","FACTCHECK,UKRAINE/FIREFIGHTERS,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",Miscaptioned
121,https://www.reuters.com/article/factcheck-spain-storm/fact-check-timelapse-of-sand-engulfing-landscape-does-not-show-the-march-2022-saharan-dust-storm-reaching-spain-idUSL2N2VL0JJ,2022-03-18 09:16:18,Reuters Fact Check,Fact Check-Timelapse of sand engulfing landscape does not show the March 2022 Saharan dust storm reaching Spain,"FACTCHECK,SPAIN/STORM,Commodities Markets,Disasters / Accidents,Environment,Spain,Europe,Euro Zone,General News,Weather Markets / Weather,Western Europe,Wind / Hurricanes / Typhoons / Tornadoes",Miscaptioned
121,https://www.reuters.com/article/factcheck-coronavirus-pfizer/fact-check-pages-of-suspected-side-effects-released-about-pfizers-covid-19-vaccine-may-not-have-any-causal-relationship-to-the-jab-company-says-idUSL2N2VK1G1,2022-03-17 13:54:23,Reuters Fact Check,"Fact Check-Pages of suspected side effects released about Pfizer’s COVID-19 vaccine ‘may not have any causal relationship’ to the jab, company says","FACTCHECK,CORONAVIRUS/PFIZER,Coronavirus,General News,Health / Medicine,Human Diseases / Conditions,Infectious Diseases",Missing context
121,https://www.reuters.com/article/factcheck-putin-address/fact-check-doctored-video-appears-to-show-putin-announcing-peace-idUSL2N2VK1CC,2022-03-17 13:29:20,Reuters Fact Check,Fact Check-Doctored video appears to show Putin announcing peace,"FACTCHECK,PUTIN/ADDRESS,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia",Manipulated media
121,https://www.reuters.com/article/factcheck-ukraine-war/fact-check-raw-footage-has-emerged-of-war-in-ukraine-idUSL2N2VK15Y,2022-03-17 12:40:43,Reuters Fact Check,Fact Check-Raw footage has emerged of war in Ukraine,"FACTCHECK,UKRAINE/WAR,Central / Eastern Europe,Conflicts / War / Peace,Emerging Market Countries,Europe,General News,Ukraine,Military Conflicts",FALSE
121,https://www.reuters.com/article/factcheck-coronavirus-britain/fact-check-uk-data-does-not-show-covid-19-vaccination-increases-chance-of-death-from-virus-idUSL2N2VK15E,2022-03-17 12:36:06,Reuters Fact Check,Fact Check-UK data does not show COVID-19 vaccination increases chance of death from virus,"FACTCHECK,CORONAVIRUS/BRITAIN,Coronavirus,Europe,United Kingdom,General News,Health / Medicine,Human Diseases / Conditions,Infectious Diseases,Western Europe",Misleading
121,https://www.reuters.com/article/factcheck-russiatv-miscaptioned/fact-check-russian-tv-show-clip-predates-the-2022-russian-invasion-of-ukraine-idUSL2N2VJ3MR,2022-03-16 21:23:17,Reuters Fact Check,Fact Check-Russian TV show clip predates the 2022 Russian invasion of Ukraine,"FACTCHECK,RUSSIATV/MISCAPTIONED",Miscaptioned
122,https://www.reuters.com/article/factcheck-myocarditis-babylonbee/fact-check-fake-cnn-report-relating-myocarditis-to-ukraine-war-created-by-satirical-website-idUSL2N2VJ2PZ,2022-03-16 19:00:32,Reuters Fact Check,Fact Check-Fake CNN report relating myocarditis to Ukraine war created by satirical website,"FACTCHECK,MYOCARDITIS/BABYLONBEE",Satire
122,https://www.reuters.com/article/factcheck-smoking-body/fact-check-video-of-man-smoking-among-body-bags-is-from-a-2020-music-video-idUSL2N2VJ2JP,2022-03-16 18:34:15,Reuters Fact Check,Fact Check-Video of man smoking among body bags is from a 2020 music video,"FACTCHECK,SMOKING/BODY",FALSE
122,https://www.reuters.com/article/factcheck-congress-21/fact-check-spending-bill-increased-funding-for-office-budgets-not-21-higher-salaries-for-members-of-congress-idUSL2N2VJ2I0,2022-03-16 18:31:36,Reuters Fact Check,"Fact Check-Spending bill increased funding for office budgets, not 21% higher salaries for members of congress","FACTCHECK,CONGRESS/21",FALSE
122,https://www.reuters.com/article/factcheck-kneeling-processionold/fact-check-video-of-people-kneeling-around-funeral-procession-traces-back-to-at-least-2015-idUSL2N2VI2XD,2022-03-15 22:00:23,Reuters Fact Check,Fact Check-Video of people kneeling around funeral procession traces back to at least 2015,"FACTCHECK,KNEELING/PROCESSIONOLD",Miscaptioned
122,https://www.reuters.com/article/factcheck-kamala-refugees/fact-check-kamala-harris-did-not-laugh-at-question-about-ukraine-and-refugees-idUSL2N2VI1TY,2022-03-15 16:48:33,Reuters Fact Check,Fact Check-Kamala Harris did not laugh at question about Ukraine and refugees,"FACTCHECK,KAMALA/REFUGEES",Missing context
122,https://www.reuters.com/article/factcheck-rothschild-letter/fact-check-fabricated-letter-about-ukraine-and-putin-attributed-to-nathaniel-rothschild-idUSL2N2VI1TO,2022-03-15 16:46:08,Reuters Fact Check,Fact Check-Fabricated letter about Ukraine and Putin attributed to Nathaniel Rothschild,"FACTCHECK,ROTHSCHILD/LETTER",FALSE
122,https://www.reuters.com/article/factcheck-ukraine-klitschko/fact-check-wladimir-klitschko-auctioned-his-1996-olympic-gold-medal-in-2012-idUSL2N2VI1QL,2022-03-15 16:05:26,Reuters Fact Check,Fact Check-Wladimir Klitschko auctioned his 1996 Olympic gold medal in 2012,"FACTCHECK,UKRAINE/KLITSCHKO,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",Missing context
122,https://www.reuters.com/article/factcheck-gosar-faketweet/fact-check-image-purporting-to-show-rep-paul-gosar-tweet-claiming-that-he-has-been-called-stupid-his-whole-life-is-fabricated-idUSL2N2VI1OL,2022-03-15 15:41:27,Reuters Fact Check,Fact Check-Image purporting to show Rep. Paul Gosar tweet claiming that he has been called ‘stupid’ his whole life is fabricated,"FACTCHECK,GOSAR/FAKETWEET",FALSE
122,https://www.reuters.com/article/factcheck-tiktok-pharma/fact-check-pharma-companies-in-tiktok-video-have-offices-outside-of-ukraine-idUSL2N2VI1NK,2022-03-15 15:30:26,Reuters Fact Check,Fact Check-Pharma companies in TikTok video have offices outside of Ukraine,"FACTCHECK,TIKTOK/PHARMA",Misleading
122,https://www.reuters.com/article/factcheck-iraq-erbil/fact-check-photo-of-fiery-landscape-has-nothing-to-do-with-erbil-in-march-2022-idUSL2N2VI1H3,2022-03-15 14:34:01,Reuters Fact Check,Fact Check-Photo of fiery landscape has nothing to do with Erbil in March 2022,"FACTCHECK,IRAQ/ERBIL,Asia / Pacific,Asia,Emerging Market Countries,Iraq,Middle East,South-West Asia,Gulf",Miscaptioned
123,https://www.reuters.com/article/factcheck-uganda-police/fact-check-ugandan-police-spokesman-did-not-hit-news-reporter-with-a-catapult-projectile-for-asking-an-irrelevant-question-idUSL2N2VH2WN,2022-03-14 21:50:14,Reuters Fact Check,Fact Check-Ugandan police spokesman did not hit news reporter with a catapult projectile for asking an irrelevant question,"FACTCHECK,UGANDA/POLICE,Africa,Crime / Law / Justice,East Africa,Emerging Market Countries,General News,Uganda",Missing context
123,https://www.reuters.com/article/factcheck-ukraine-doctor/fact-check-ukraines-medical-forces-commander-mistaken-for-deceased-physician-inna-derusova-idUSL2N2VH2WH,2022-03-14 21:47:12,Reuters Fact Check,Fact Check-Ukraine’s medical forces commander mistaken for deceased physician Inna Derusova,"FACTCHECK,UKRAINE/DOCTOR,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",FALSE
123,https://www.reuters.com/article/factcheck-ukraine-payment/fact-check-one-off-wartime-payout-to-unemployed-ukrainians-is-not-be-based-on-covid-19-vaccine-status-idUSL2N2VH2WG,2022-03-14 21:44:46,Reuters Fact Check,Fact Check-One-off wartime payout to unemployed Ukrainians is not be based on COVID-19 vaccine status,"FACTCHECK,UKRAINE/PAYMENT,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",Partly false
123,https://www.reuters.com/article/factcheck-photo-soldier/fact-check-photo-does-not-show-emotional-ukrainian-soldier-idUSL2N2VH2UU,2022-03-14 21:14:44,Reuters Fact Check,Fact Check-Photo does not show emotional Ukrainian soldier,"FACTCHECK,PHOTO/SOLDIER",Miscaptioned
123,https://www.reuters.com/article/factcheck-photo-statue-of-liberty/fact-check-photo-does-not-show-model-for-the-statue-of-liberty-idUSL2N2VE1SC,2022-03-11 21:15:17,Reuters Fact Check,Fact Check-Photo does not show model for the Statue of Liberty,"FACTCHECK,PHOTO/STATUE OF LIBERTY",FALSE
123,https://www.reuters.com/article/factcheck-putin-worldcup/fact-check-no-evidence-putin-threatened-fifa-over-its-decision-to-ban-russia-from-the-world-cup-idUSL2N2VE1YO,2022-03-11 18:20:42,Reuters Fact Check,Fact Check-No evidence Putin threatened FIFA over its decision to ban Russia from the World Cup,"FACTCHECK,PUTIN/WORLDCUP,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia,Sport,World Cup",FALSE
123,https://www.reuters.com/article/factcheck-trump-zcaredited/fact-check-picture-of-trump-in-a-z-marked-car-digitally-altered-as-commentary-taken-seriously-online-idUSL2N2VE1O5,2022-03-11 16:18:13,Reuters Fact Check,Fact Check-Picture of Trump in a ‘Z’-marked car digitally altered as commentary taken seriously online,"FACTCHECK,TRUMP/ZCAREDITED",Commentary
123,https://www.reuters.com/article/factcheck-russia-soyuz/fact-check-social-media-users-tricked-by-satirical-image-of-a-tractor-towing-a-space-rocket-idUSL2N2VE1N5,2022-03-11 16:07:57,Reuters Fact Check,Fact Check-Social media users tricked by satirical image of a tractor towing a space rocket,"FACTCHECK,RUSSIA/SOYUZ,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia",Satire
124,https://www.reuters.com/article/factcheck-nurofen-magnet/fact-check-nurofen-ibuprofen-tablets-do-not-contain-graphene-oxide-idUSL2N2VE1MI,2022-03-11 16:04:40,Reuters Fact Check,Fact Check-Nurofen ibuprofen tablets do not contain graphene oxide,"FACTCHECK,NUROFEN/MAGNET",FALSE
124,https://www.reuters.com/article/factcheck-croatia-jet/fact-check-photo-of-captured-military-jet-is-from-croatia-in-2011-idUSL2N2VE1DU,2022-03-11 14:48:13,Reuters Fact Check,Fact Check-Photo of ‘captured military jet’ is from Croatia in 2011,"FACTCHECK,CROATIA/JET,East European Countries,Emerging Market Countries,Europe,Croatia,South-Eastern Europe",Miscaptioned
124,https://www.reuters.com/article/factcheck-leo-ukraine/fact-check-social-media-users-claim-u-s-actor-leonardo-dicaprio-has-donated-10-million-to-ukraine-there-is-no-evidence-this-is-true-idUSL2N2VD350,2022-03-10 21:58:37,Reuters Fact Check,Fact Check-Social media users claim U.S. actor Leonardo DiCaprio has donated $10 million to Ukraine; There is no evidence this is true,"FACTCHECK,LEO/UKRAINE",No evidence
124,https://www.reuters.com/article/factcheck-texas-primary/fact-check-staffing-shortages-may-have-led-to-voters-being-turned-away-in-texas-primary-idUSL2N2VD22R,2022-03-10 17:24:33,Reuters Fact Check,Fact Check-Staffing shortages may have led to voters being turned away in Texas primary,"FACTCHECK,TEXAS/PRIMARY",Missing context
124,https://www.reuters.com/article/factcheck-macron-portraits/fact-check-tracing-the-dates-of-emmanuel-macrons-widely-shared-portraits-idUSL2N2VD21N,2022-03-10 17:12:31,Reuters Fact Check,Fact Check-Tracing the dates of Emmanuel Macron's widely-shared portraits,"FACTCHECK,MACRON/PORTRAITS",Miscaptioned
124,https://www.reuters.com/article/factcheck-movie-chechnya/fact-check-video-shows-2014-french-drama-film-set-in-chechnya-not-real-war-footage-idUSL2N2VD1Y8,2022-03-10 16:44:00,Reuters Fact Check,"Fact Check-Video shows 2014 French drama film set in Chechnya, not real war footage","FACTCHECK,MOVIE/CHECHNYA",Miscaptioned
124,https://www.reuters.com/article/factcheck-ukraine-cnn-caption/fact-check-cnn-caption-about-ukraine-explosion-is-digitally-altered-idUSL2N2VC2P1,2022-03-09 20:30:19,Reuters Fact Check,Fact Check-CNN caption about Ukraine explosion is digitally altered,"FACTCHECK,UKRAINE/CNN CAPTION",FALSE
124,https://www.reuters.com/article/factcheck-endlesslove-notukrainepresiden/fact-check-video-does-not-show-ukrainian-president-zelenskiy-and-wife-singing-endless-love-idUSL2N2VC2MH,2022-03-09 20:00:06,Reuters Fact Check,Fact Check- Video does not show Ukrainian President Zelenskiy and wife singing ‘Endless Love’,"FACTCHECK,ENDLESSLOVE/NOTUKRAINEPRESIDENT",Miscaptioned
124,https://www.reuters.com/article/factcheck-photo-russian-helicopter/fact-check-photo-does-not-show-a-downed-russian-helicopter-in-march-2022-idUSL2N2VC2KM,2022-03-09 19:43:45,Reuters Fact Check,Fact Check-Photo does not show a downed Russian helicopter in March 2022,"FACTCHECK,PHOTO/RUSSIAN HELICOPTER",Miscaptioned
124,https://www.reuters.com/article/factcheck-ivermectinabstract-misleading/fact-check-authors-respond-to-inaccurate-online-claims-about-their-ivermectin-research-idUSL2N2VC2JZ,2022-03-09 19:37:46,Reuters Fact Check,Fact Check-Authors respond to inaccurate online claims about their ivermectin research,"FACTCHECK,IVERMECTINABSTRACT/MISLEADING",Misleading
125,https://www.reuters.com/article/factcheck-russia-putin/fact-check-no-evidence-putin-said-wealthy-africans-only-return-home-to-be-buried-idUSL2N2VB29F,2022-03-08 17:44:50,Reuters Fact Check,Fact Check-No evidence Putin said wealthy Africans only return home to be buried,"FACTCHECK,RUSSIA/PUTIN,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia",No evidence
125,https://www.reuters.com/article/factcheck-ukraine-cnn/fact-check-cnn-did-not-tweet-a-story-about-the-kharkiv-kid-finder-idUSL2N2VB0UM,2022-03-08 11:19:06,Reuters Fact Check,Fact Check-CNN did not tweet a story about ‘the Kharkiv kid finder’,"FACTCHECK,UKRAINE/CNN,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",FALSE
125,https://www.reuters.com/article/factcheck-video-399-year-old-woman/fact-check-online-video-does-not-show-a-399-year-old-woman-idUSL2N2VA24N,2022-03-07 19:04:55,Reuters Fact Check,Fact Check-Online video does not show a 399-year-old woman,"FACTCHECK,VIDEO/399,YEAR OLD WOMAN",Miscaptioned
125,https://www.reuters.com/article/factcheck-russia-un/fact-check-russias-u-n-envoy-did-not-suggest-trump-was-overthrown-idUSL2N2V72H8,2022-03-04 20:16:09,Reuters Fact Check,Fact Check-Russia’s U.N. envoy did not suggest Trump was overthrown,"FACTCHECK,RUSSIA/UN",FALSE
125,https://www.reuters.com/article/factcheck-ukrainians-ebay/fact-check-no-evidence-ukrainians-are-selling-abandoned-russian-tanks-on-ebay-idUSL2N2V72H6,2022-03-04 20:14:12,Reuters Fact Check,Fact Check-No evidence Ukrainians are selling abandoned Russian tanks on eBay,"FACTCHECK,UKRAINIANS/EBAY",FALSE
125,https://www.reuters.com/article/factcheck-soldiers-standoff/fact-check-video-of-russian-and-ukrainian-soldiers-face-to-face-is-from-crimea-in-2014-idUSL2N2V72GR,2022-03-04 20:11:19,Reuters Fact Check,Fact Check-Video of Russian and Ukrainian soldiers ‘face to face’ is from Crimea in 2014,"FACTCHECK,SOLDIERS/STANDOFF",Miscaptioned
125,https://www.reuters.com/article/factcheck-notfckiev-photo/fact-check-photo-does-not-show-dynamo-kyiv-players-in-military-gear-idUSL2N2V71OB,2022-03-04 19:14:59,Reuters Fact Check,Fact Check-Photo does not show Dynamo Kyiv players in military gear,"FACTCHECK,NOTFCKIEV/PHOTO",Miscaptioned
125,https://www.reuters.com/article/factcheck-video-ukraine-explosions/fact-check-video-shows-blast-at-ukraines-melitopol-air-base-not-at-a-major-civilian-airport-idUSL2N2V71WU,2022-03-04 16:37:13,Reuters Fact Check,"Fact Check-Video shows blast at Ukraine’s Melitopol Air Base, not at a major civilian airport ","FACTCHECK,VIDEO/UKRAINE EXPLOSIONS",Miscaptioned
125,https://www.reuters.com/article/factcheck-ukraine-lebanon/fact-check-video-shows-wreckage-from-beirut-port-blast-not-ukraine-war-idUSL2N2V71U3,2022-03-04 16:10:35,Reuters Fact Check,"Fact Check-Video shows wreckage from Beirut port blast, not Ukraine war","FACTCHECK,UKRAINE/LEBANON,Asia / Pacific,Asia,Central / Eastern Europe,Emerging Market Countries,Europe,Lebanon,Middle East,South-West Asia,Ukraine",Miscaptioned
125,https://www.reuters.com/article/factcheck-ukraine-donetsk/fact-check-live-footage-from-ukraine-was-actually-filmed-in-2014-idUSL2N2V71TS,2022-03-04 16:07:14,Reuters Fact Check,Fact Check-‘Live’ footage from Ukraine was actually filmed in 2014,"FACTCHECK,UKRAINE/DONETSK,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",Miscaptioned
126,https://www.reuters.com/article/factcheck-biden-nuclear/fact-check-nuclear-attack-guidance-including-social-distancing-and-masks-was-released-during-trumps-term-not-bidens-idUSL2N2V71FQ,2022-03-04 14:23:04,Reuters Fact Check,"Fact Check-Nuclear attack guidance including social distancing and masks was released during Trump’s term, not Biden’s ","FACTCHECK,BIDEN/NUCLEAR",Missing context
126,https://www.reuters.com/article/factcheck-ukraine-chuhuiv/fact-check-photo-of-ukrainian-woman-injured-in-shelling-attack-was-captured-on-feb-24-idUSL2N2V70MK,2022-03-04 09:12:24,Reuters Fact Check,Fact Check-Photo of Ukrainian woman injured in shelling attack was captured on Feb. 24,"FACTCHECK,UKRAINE/CHUHUIV,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",FALSE
126,https://www.reuters.com/article/factcheck-ukraine-soldiers/fact-check-video-shows-clips-from-2017-film-not-ukrainian-soldiers-leaving-for-war-idUSL2N2V62T5,2022-03-03 20:52:08,Reuters Fact Check,"Fact Check-Video shows clips from 2017 film, not Ukrainian soldiers leaving for war ","FACTCHECK,UKRAINE/SOLDIERS",FALSE
126,https://www.reuters.com/article/factcheck-video-putin/fact-check-video-of-putin-with-falsified-subtitles-purporting-to-show-his-support-for-india-in-gilgit-baltistan-territorial-dispute-with-pakistan-circulates-online-idUSL2N2V628E,2022-03-03 18:17:38,Reuters Fact Check,Fact Check-Video of Putin with falsified subtitles purporting to show his support for India in Gilgit-Baltistan territorial dispute with Pakistan circulates online,"FACTCHECK,VIDEO/PUTIN",FALSE
126,https://www.reuters.com/article/factcheck-ukraine-body-bags/fact-check-video-shows-climate-demonstration-not-staged-body-bags-in-ukraine-war-idUSL2N2V6241,2022-03-03 17:54:28,Reuters Fact Check,"Fact Check-Video shows climate demonstration, not staged body bags in Ukraine war","FACTCHECK,UKRAINE/BODY BAGS",Miscaptioned
